Time [s],Value,Parity Error,Framing Error
2.103875000000000,0xCB,Error,
2.105260000000000,0xFB,Error,
2.106585000000000,0xFF,,Error
2.107695000000000,0xFF,Error,
2.109665000000000,0xFF,,
2.110760000000000,0xFF,,Error
2.111880000000000,0xFF,,
2.113150000000000,0xBF,Error,
2.114545000000000,0xF7,Error,
2.115960000000000,0xFF,,
2.118045000000000,0xFF,,Error
2.119395000000000,0xAD,Error,Error
2.120525000000000,0x10,,Error
2.121845000000000,0x00,Error,
2.122940000000000,0x00,Error,
2.124035000000000,0x72,Error,Error
2.125145000000000,0xF4,Error,
2.126615000000000,0xDD,,Error
2.127735000000000,0x01,,
2.128905000000000,0x77,,
2.130050000000000,0xB5,Error,
2.131825000000000,0xFD,,
2.132940000000000,0x83,,
2.134035000000000,0x03,Error,Error
2.135285000000000,0x00,Error,Error
2.137000000000000,0x0C,Error,Error
2.138125000000000,0x06,Error,
2.139220000000000,0x02,,Error
2.140400000000000,0x03,Error,Error
2.141595000000000,0x20,Error,Error
2.142755000000000,0x92,Error,
2.143910000000000,0xD9,Error,
2.145005000000000,0xAD,Error,
2.146590000000000,0xDD,,Error
2.147705000000000,0xFE,,
2.148985000000000,0xBF,Error,
2.150725000000000,0xFF,,Error
2.151870000000000,0xD6,,
2.153870000000000,0xFF,,Error
2.155015000000000,0xFF,Error,
2.156405000000000,0xDF,,
2.157720000000000,0xAA,Error,
2.159070000000000,0x17,,Error
2.160205000000000,0x85,,
2.161345000000000,0x0A,,Error
2.162605000000000,0xC8,Error,Error
2.163905000000000,0xF7,Error,
2.165025000000000,0xFB,Error,
2.166355000000000,0xFF,,Error
2.167500000000000,0xFF,Error,
2.169370000000000,0xFF,,
2.170515000000000,0xFF,,Error
2.171655000000000,0xFF,,
2.173640000000000,0xFF,,Error
2.174870000000000,0x7F,Error,Error
2.176410000000000,0xFB,Error,
2.177530000000000,0x6B,Error,
2.178630000000000,0x0C,Error,Error
2.179880000000000,0x80,,Error
2.180990000000000,0x00,Error,Error
2.182175000000000,0x00,Error,Error
2.183300000000000,0x82,,
2.184475000000000,0x3F,,
2.185600000000000,0xBB,,Error
2.186765000000000,0x50,,
2.187995000000000,0xB7,Error,
2.189140000000000,0xF9,,
2.190490000000000,0xE3,Error,Error
2.191595000000000,0x95,Error,Error
2.192725000000000,0x0A,,Error
2.193830000000000,0x21,,Error
2.194930000000000,0x00,Error,Error
2.196305000000000,0x00,Error,Error
2.197545000000000,0x00,Error,Error
2.198645000000000,0x0B,Error,Error
2.199925000000000,0x00,,Error
2.201230000000000,0x40,,Error
2.202405000000000,0xA0,,Error
2.203685000000000,0x5D,Error,
2.204885000000000,0xDB,,Error
2.206970000000000,0xFF,,Error
2.208085000000000,0xFF,Error,
2.210095000000000,0xFF,,
2.211200000000000,0xFF,,
2.213220000000000,0xF7,Error,Error
2.215080000000000,0xFD,Error,
2.216285000000000,0xFE,Error,
2.217390000000000,0xFF,,Error
2.218730000000000,0xBF,Error,
2.219935000000000,0x03,Error,Error
2.221035000000000,0x00,Error,Error
2.222185000000000,0xB5,,
2.223305000000000,0x5A,,
2.224470000000000,0xFF,,Error
2.225725000000000,0xFF,,Error
2.226825000000000,0xFF,Error,
2.228850000000000,0x0B,Error,Error
2.229965000000000,0xC3,,Error
2.231170000000000,0x52,Error,
2.232265000000000,0x25,Error,Error
2.233385000000000,0x04,,
2.234600000000000,0xA4,Error,
2.236365000000000,0xBD,,Error
2.237720000000000,0x80,,
2.239070000000000,0xB7,Error,
2.240165000000000,0x00,Error,Error
2.241345000000000,0x30,Error,Error
2.242455000000000,0x04,,Error
2.243650000000000,0x30,Error,Error
2.244775000000000,0x06,Error,
2.245870000000000,0x00,,Error
2.247050000000000,0x18,Error,Error
2.248150000000000,0x05,Error,
2.249245000000000,0x44,,Error
2.250360000000000,0x17,Error,
2.251455000000000,0x7A,Error,
2.252560000000000,0xD7,Error,Error
2.253980000000000,0xFB,Error,
2.255170000000000,0xAF,Error,Error
2.256275000000000,0xD7,,
2.257435000000000,0x2B,,
2.258615000000000,0x99,,
2.259845000000000,0x40,Error,Error
2.261015000000000,0x30,Error,
2.262130000000000,0x08,Error,Error
2.263295000000000,0x96,,
2.264490000000000,0xEF,Error,
2.266085000000000,0xFF,,Error
2.267190000000000,0x9D,,
2.268375000000000,0x75,Error,
2.269620000000000,0xF9,,
2.271285000000000,0xFF,,Error
2.273365000000000,0xFF,,Error
2.274495000000000,0xFF,Error,
2.276490000000000,0xFF,,Error
2.278400000000000,0xFD,Error,
2.279505000000000,0x9E,,
2.280650000000000,0x08,Error,Error
2.281770000000000,0x58,,
2.282900000000000,0x7B,,Error
2.284205000000000,0xCF,,Error
2.285850000000000,0xFD,Error,Error
2.287570000000000,0xFB,Error,
2.288765000000000,0x0C,Error,Error
2.289895000000000,0x9D,,
2.290995000000000,0x08,Error,
2.292195000000000,0xFF,,
2.293475000000000,0xFD,,
2.294910000000000,0xEF,Error,
2.296810000000000,0xFF,Error,
2.298160000000000,0xB7,,
2.299305000000000,0x39,Error,
2.300410000000000,0x2D,Error,Error
2.301690000000000,0x03,,Error
2.303055000000000,0x10,,Error
2.304155000000000,0x87,,Error
2.305260000000000,0x86,,Error
2.306375000000000,0xC0,,Error
2.307515000000000,0xF0,,
2.308690000000000,0x36,Error,Error
2.309800000000000,0x2A,Error,Error
2.310945000000000,0xFE,Error,
2.312040000000000,0xFF,,
2.313395000000000,0x57,Error,
2.314495000000000,0x7F,,
2.316540000000000,0xFF,,Error
2.318020000000000,0xDF,Error,
2.319170000000000,0x4F,Error,Error
2.320315000000000,0x14,Error,Error
2.321470000000000,0xC1,,
2.322645000000000,0x8B,,Error
2.323845000000000,0xFE,Error,Error
2.325295000000000,0xDF,Error,
2.326980000000000,0xFF,,Error
2.328935000000000,0xFE,Error,
2.330115000000000,0xFF,,
2.331305000000000,0xDF,Error,
2.332510000000000,0xBF,Error,
2.334230000000000,0xFF,,
2.335325000000000,0xFF,,
2.337360000000000,0xEB,,Error
2.338710000000000,0x20,,
2.339805000000000,0x00,,Error
2.340980000000000,0x00,Error,Error
2.342250000000000,0x24,Error,Error
2.343355000000000,0x4C,Error,
2.344490000000000,0xD7,,Error
2.345910000000000,0x03,Error,Error
2.347160000000000,0x7F,Error,
2.348305000000000,0x97,Error,
2.350080000000000,0xEB,,Error
2.351260000000000,0xAB,Error,Error
2.352370000000000,0x94,,Error
2.353495000000000,0x40,,Error
2.354605000000000,0x08,Error,
2.355795000000000,0xA0,,Error
2.357770000000000,0x00,,
2.358915000000000,0xA0,Error,
2.360015000000000,0xC5,Error,Error
2.361200000000000,0x20,,Error
2.362325000000000,0x56,,
2.363435000000000,0xC7,Error,
2.364535000000000,0xEB,Error,
2.365885000000000,0xFD,Error,Error
2.366995000000000,0xFD,,
2.369005000000000,0xFF,,
2.370115000000000,0xDE,Error,
2.371315000000000,0xFF,,
2.373165000000000,0xFF,,Error
2.374270000000000,0xFF,Error,
2.375560000000000,0xA7,,
2.376700000000000,0xDD,,Error
2.377950000000000,0xF6,,
2.379090000000000,0xFB,,
2.380195000000000,0x2C,,
2.381290000000000,0x44,Error,
2.382400000000000,0x2A,Error,Error
2.383515000000000,0xF4,Error,
2.384610000000000,0xFF,,Error
2.385895000000000,0xFF,,
2.387030000000000,0x9F,,
2.388770000000000,0xFF,,Error
2.390300000000000,0xEF,Error,
2.391890000000000,0xFF,,
2.392995000000000,0xFF,Error,
2.394180000000000,0xFE,Error,
2.396050000000000,0x6D,,Error
2.397405000000000,0x20,,Error
2.398525000000000,0x00,Error,Error
2.399865000000000,0x00,Error,Error
2.401005000000000,0x32,,Error
2.402210000000000,0xA8,Error,
2.403320000000000,0x44,,
2.404500000000000,0xA6,Error,
2.405595000000000,0xDD,,Error
2.406750000000000,0x55,Error,
2.408745000000000,0xEB,Error,Error
2.409850000000000,0xA1,Error,Error
2.410980000000000,0x4C,Error,Error
2.412105000000000,0xAC,Error,Error
2.413220000000000,0x1A,,
2.414315000000000,0x00,Error,Error
2.415415000000000,0x00,Error,Error
2.416630000000000,0x00,,
2.417750000000000,0xA0,,Error
2.419005000000000,0x20,,Error
2.420215000000000,0x08,,
2.421310000000000,0x51,,
2.422435000000000,0x49,Error,Error
2.423685000000000,0xD7,,Error
2.424800000000000,0xFF,Error,
2.426810000000000,0xFF,,Error
2.427930000000000,0xFF,Error,
2.429940000000000,0xFF,,Error
2.431065000000000,0xFF,,
2.432440000000000,0xDB,,
2.434105000000000,0xFF,,Error
2.435205000000000,0xFF,Error,
2.436730000000000,0xEF,Error,
2.438130000000000,0xFE,Error,
2.439315000000000,0xBF,,Error
2.440490000000000,0x13,,Error
2.441620000000000,0x00,,
2.442715000000000,0xBC,Error,Error
2.443825000000000,0xBF,Error,
2.445095000000000,0xEF,Error,
2.446610000000000,0xFF,,Error
2.447715000000000,0x85,,
2.449005000000000,0x26,Error,
2.450120000000000,0xAF,,Error
2.451235000000000,0x53,,Error
2.452395000000000,0x95,,Error
2.453505000000000,0xBA,Error,
2.454650000000000,0x5B,,
2.455760000000000,0x6D,,Error
2.456985000000000,0xE8,Error,
2.458365000000000,0xAB,,Error
2.459750000000000,0x2B,Error,Error
2.460920000000000,0x68,,Error
2.462265000000000,0x00,Error,Error
2.463370000000000,0x00,Error,Error
2.464505000000000,0x28,Error,Error
2.465675000000000,0x06,Error,
2.466775000000000,0x03,Error,Error
2.467885000000000,0x10,,
2.469165000000000,0x80,,
2.470275000000000,0xDB,,Error
2.471430000000000,0x7E,Error,
2.473000000000000,0xFF,,
2.474095000000000,0xEF,Error,Error
2.475195000000000,0xFF,Error,
2.477175000000000,0xE1,,Error
2.479260000000000,0xF3,Error,Error
2.480380000000000,0x20,,Error
2.481545000000000,0x00,Error,Error
2.482655000000000,0x00,Error,Error
2.483785000000000,0x48,Error,
2.484995000000000,0xA0,,
2.486765000000000,0x9D,Error,
2.487860000000000,0x01,,Error
2.489055000000000,0x77,,
2.490200000000000,0x95,,
2.491750000000000,0xF5,,Error
2.492880000000000,0xA7,,
2.494045000000000,0xA2,Error,Error
2.495185000000000,0x00,Error,Error
2.497005000000000,0x30,Error,Error
2.498125000000000,0x1A,Error,Error
2.499315000000000,0x04,,Error
2.500560000000000,0x01,,Error
2.501750000000000,0x26,Error,Error
2.502850000000000,0x54,,
2.503975000000000,0xBA,Error,
2.505085000000000,0xDF,Error,
2.506265000000000,0xEF,Error,
2.507825000000000,0xFF,,Error
2.508935000000000,0xF8,,
2.510280000000000,0xFF,Error,Error
2.511405000000000,0xF4,,
2.512515000000000,0x5A,,Error
2.513630000000000,0x20,,Error
2.514750000000000,0x00,Error,Error
2.516935000000000,0xA0,,
2.518040000000000,0x5F,Error,
2.519325000000000,0x34,,Error
2.520520000000000,0x28,Error,Error
2.521630000000000,0x80,,
2.522730000000000,0xAE,Error,Error
2.523835000000000,0x50,,
2.524945000000000,0x03,,Error
2.526055000000000,0x01,,Error
2.527185000000000,0x00,Error,Error
2.528305000000000,0x00,Error,
2.529570000000000,0xF4,Error,Error
2.530680000000000,0xF9,Error,
2.531780000000000,0xCA,,Error
2.532895000000000,0xE5,Error,
2.534050000000000,0x74,,
2.535145000000000,0x9B,Error,
2.536540000000000,0xFF,,Error
2.537760000000000,0x3B,Error,
2.539660000000000,0x77,Error,Error
2.540825000000000,0x10,,
2.541960000000000,0x08,Error,Error
2.543095000000000,0x92,,Error
2.544220000000000,0x10,Error,Error
2.545355000000000,0x00,Error,Error
2.546455000000000,0x42,Error,Error
2.547620000000000,0x80,Error,
2.548715000000000,0x88,,
2.550340000000000,0xFB,Error,Error
2.551470000000000,0x57,,
2.552565000000000,0xCE,,Error
2.553820000000000,0xD7,,
2.554945000000000,0xBF,,
2.556155000000000,0x6E,,Error
2.557385000000000,0x02,,Error
2.558620000000000,0x10,,Error
2.559885000000000,0x00,Error,Error
2.561020000000000,0x01,,Error
2.562235000000000,0x00,,Error
2.563395000000000,0x80,Error,Error
2.564520000000000,0x61,Error,
2.566070000000000,0xAE,Error,
2.567215000000000,0xF3,,
2.568310000000000,0xFF,Error,Error
2.569815000000000,0xEF,Error,
2.571300000000000,0xFE,Error,
2.572415000000000,0xE5,Error,
2.573510000000000,0xFF,,
2.574810000000000,0x96,,Error
2.576580000000000,0x00,Error,Error
2.577725000000000,0x00,Error,Error
2.579165000000000,0x00,Error,Error
2.580355000000000,0xD0,,Error
2.581470000000000,0x4A,,Error
2.582575000000000,0x24,Error,
2.583670000000000,0x80,Error,Error
2.584790000000000,0xBF,,
2.585905000000000,0xF9,,
2.587255000000000,0xED,,
2.588350000000000,0x01,Error,Error
2.589465000000000,0xB8,Error,Error
2.590590000000000,0x4A,Error,Error
2.591705000000000,0xE5,,
2.593030000000000,0xE2,,Error
2.594150000000000,0xC2,,Error
2.595255000000000,0x60,Error,Error
2.597070000000000,0x36,,
2.598220000000000,0xBA,Error,
2.599315000000000,0xDF,,Error
2.600415000000000,0x60,Error,Error
2.601765000000000,0x8D,Error,
2.602860000000000,0xD4,,
2.604030000000000,0xC2,Error,
2.605140000000000,0xFF,,Error
2.606540000000000,0x9A,,Error
2.607710000000000,0x10,,Error
2.608835000000000,0x8A,,
2.609930000000000,0xA4,Error,
2.611025000000000,0x9E,Error,Error
2.612180000000000,0xEE,,
2.613785000000000,0xBF,Error,
2.614880000000000,0x01,,Error
2.616075000000000,0x77,,
2.617220000000000,0x95,,
2.618605000000000,0x97,,Error
2.619710000000000,0x0A,Error,Error
2.620875000000000,0x01,,Error
2.622080000000000,0x00,Error,Error
2.623195000000000,0x00,Error,Error
2.624300000000000,0x98,,Error
2.625420000000000,0x15,,Error
2.626540000000000,0x0A,Error,Error
2.627680000000000,0x03,Error,Error
2.628805000000000,0xFE,,
2.630190000000000,0xED,,
2.631555000000000,0xFB,Error,
2.632895000000000,0xED,,Error
2.634005000000000,0xFE,,
2.635180000000000,0x79,Error,
2.636430000000000,0xDE,,
2.638095000000000,0xF7,Error,Error
2.639345000000000,0x08,,
2.640450000000000,0xA0,Error,Error
2.641560000000000,0xC3,Error,
2.642660000000000,0x5B,Error,
2.643785000000000,0x6F,,
2.644970000000000,0x76,Error,Error
2.646075000000000,0xBB,Error,Error
2.647230000000000,0xFD,Error,
2.648495000000000,0xFF,,Error
2.649615000000000,0xFF,,
2.650820000000000,0x7F,Error,
2.652660000000000,0xFF,,Error
2.653780000000000,0xFF,Error,
2.654890000000000,0xFF,Error,
2.656635000000000,0xFC,,
2.657860000000000,0xFF,,Error
2.659940000000000,0x52,,Error
2.661080000000000,0xA1,,
2.662235000000000,0x28,,Error
2.663335000000000,0xB5,Error,
2.664600000000000,0xEF,Error,
2.665975000000000,0x0C,Error,Error
2.667075000000000,0x08,,Error
2.668195000000000,0x70,Error,
2.669575000000000,0xFF,,
2.670790000000000,0xFF,,
2.672585000000000,0xFF,,
2.673810000000000,0xFF,,
2.675010000000000,0xE7,,
2.676200000000000,0xD5,Error,
2.677420000000000,0x7F,Error,Error
2.678795000000000,0x6F,Error,Error
2.679915000000000,0x05,Error,Error
2.681080000000000,0x00,Error,Error
2.682180000000000,0x18,Error,
2.683275000000000,0x00,,Error
2.684420000000000,0xCE,,
2.685650000000000,0x2D,Error,
2.686800000000000,0x10,Error,
2.687945000000000,0x84,,Error
2.689065000000000,0xDF,Error,
2.690165000000000,0xFD,,
2.691395000000000,0xFF,,
2.692600000000000,0xFF,,
2.693885000000000,0xFF,,Error
2.694990000000000,0xFF,Error,
2.697010000000000,0xFF,,Error
2.699095000000000,0xF7,Error,Error
2.700305000000000,0x31,Error,Error
2.701445000000000,0xFA,,Error
2.702595000000000,0xD7,,
2.703705000000000,0xFE,Error,
2.704865000000000,0xEF,Error,
2.706390000000000,0xFF,,Error
2.707490000000000,0xFF,Error,
2.709595000000000,0xFF,Error,
2.711375000000000,0xFF,,
2.712585000000000,0xFF,,
2.713680000000000,0xFF,,Error
2.715035000000000,0xFF,,Error
2.716805000000000,0x00,,Error
2.718185000000000,0x40,,Error
2.719330000000000,0x80,Error,Error
2.720440000000000,0x40,,Error
2.721550000000000,0xB1,Error,
2.722770000000000,0x69,Error,Error
2.723930000000000,0xD0,Error,Error
2.725070000000000,0x5B,Error,Error
2.726205000000000,0xFC,,
2.727490000000000,0xE9,,Error
2.728600000000000,0x81,Error,Error
2.729725000000000,0x28,Error,Error
2.730845000000000,0x5E,Error,Error
2.731945000000000,0xA5,Error,
2.733210000000000,0xA5,,Error
2.734345000000000,0x61,,Error
2.735450000000000,0x40,,Error
2.737265000000000,0x77,,
2.738515000000000,0xC9,,
2.739870000000000,0x81,,Error
2.741010000000000,0x00,Error,Error
2.742170000000000,0x12,,
2.743290000000000,0xED,,Error
2.744435000000000,0xFD,,
2.746405000000000,0xFF,,Error
2.747525000000000,0x96,Error,
2.749545000000000,0xFF,,Error
2.750670000000000,0xFF,Error,
2.752545000000000,0x76,,
2.753705000000000,0xD5,Error,Error
2.755165000000000,0xD9,Error,
2.756570000000000,0xF9,,
2.757865000000000,0xFF,,Error
2.759305000000000,0x5F,Error,Error
2.760455000000000,0x40,,Error
2.761585000000000,0xF1,,
2.762765000000000,0x68,Error,Error
2.763865000000000,0xFD,Error,
2.764960000000000,0xFC,,
2.766190000000000,0xFF,,Error
2.767305000000000,0xFF,Error,
2.769315000000000,0xFF,,
2.770420000000000,0xFF,,
2.771595000000000,0x7F,Error,
2.772860000000000,0x5F,,
2.773990000000000,0x63,Error,Error
2.775095000000000,0x14,Error,Error
2.776555000000000,0x01,,Error
2.777695000000000,0x00,Error,Error
2.778840000000000,0x03,,Error
2.780125000000000,0x25,,
2.781220000000000,0x12,,Error
2.782345000000000,0x82,Error,
2.783555000000000,0x6E,Error,Error
2.784655000000000,0xE0,Error,
2.786160000000000,0xEB,Error,Error
2.787265000000000,0xA1,,Error
2.788375000000000,0x06,Error,Error
2.789475000000000,0x8E,,Error
2.790615000000000,0x5E,Error,Error
2.791775000000000,0x0F,Error,
2.792875000000000,0xC9,,Error
2.794000000000000,0x68,,
2.795095000000000,0x10,,Error
2.796900000000000,0x80,Error,Error
2.798250000000000,0x77,,Error
2.799710000000000,0x53,Error,Error
2.800880000000000,0x04,,
2.801990000000000,0x42,,
2.803085000000000,0x28,,
2.804355000000000,0xEF,Error,
2.805700000000000,0xF9,,
2.807005000000000,0xFF,,Error
2.808125000000000,0x5B,,
2.809570000000000,0xEF,Error,
2.811170000000000,0xFF,,Error
2.812290000000000,0xFF,Error,
2.814295000000000,0xFF,,Error
2.815395000000000,0xFF,Error,
2.817085000000000,0xFB,Error,
2.818410000000000,0xFE,Error,
2.819505000000000,0x5F,Error,Error
2.820650000000000,0x84,Error,
2.821805000000000,0x28,,Error
2.822935000000000,0xD6,,Error
2.824110000000000,0xD0,,Error
2.825220000000000,0x48,Error,Error
2.826330000000000,0x00,Error,Error
2.827435000000000,0x05,,
2.828530000000000,0x8C,Error,
2.829625000000000,0xD0,Error,
2.831310000000000,0xBD,,Error
2.832435000000000,0x09,Error,
2.833600000000000,0x67,Error,
2.834745000000000,0x95,,
2.836235000000000,0x4B,Error,Error
2.837550000000000,0x03,,Error
2.838715000000000,0x00,Error,Error
2.839865000000000,0x40,,Error
2.840965000000000,0x00,Error,Error
2.842090000000000,0x08,,Error
2.843215000000000,0x07,,Error
2.844340000000000,0x03,,Error
2.845485000000000,0x03,Error,Error
2.846600000000000,0xBD,,Error
2.848025000000000,0xCD,Error,
2.849380000000000,0xFB,Error,
2.850730000000000,0xE7,,Error
2.851845000000000,0xFE,,
2.853020000000000,0xFD,Error,
2.854265000000000,0xDF,Error,
2.855930000000000,0xFF,,Error
2.857180000000000,0x48,,
2.858575000000000,0xFF,,
2.859925000000000,0x95,,
2.861025000000000,0x42,Error,Error
2.862140000000000,0x19,Error,Error
2.863350000000000,0xA8,,Error
2.864475000000000,0x64,Error,
2.865725000000000,0xDF,Error,
2.867375000000000,0xFF,,
2.868470000000000,0xFF,Error,
2.870460000000000,0xFF,,Error
2.871585000000000,0xFF,,
2.873615000000000,0xFF,Error,Error
2.874745000000000,0xFF,Error,
2.876740000000000,0xFF,,Error
2.878310000000000,0xEF,Error,
2.879860000000000,0x3B,,Error
2.880970000000000,0x4C,,
2.882080000000000,0xA0,Error,Error
2.883205000000000,0x14,Error,
2.884330000000000,0x30,,Error
2.885460000000000,0x00,Error,Error
2.886565000000000,0xF0,,
2.887965000000000,0xBF,Error,
2.889460000000000,0xFF,,Error
2.890590000000000,0xFF,,
2.891855000000000,0xFF,Error,
2.893205000000000,0xBF,Error,
2.894350000000000,0xF9,,
2.895705000000000,0x0B,Error,Error
2.896850000000000,0xB7,Error,Error
2.897980000000000,0x12,Error,
2.899095000000000,0x0D,Error,Error
2.900200000000000,0x0C,Error,Error
2.901450000000000,0x00,Error,Error
2.902590000000000,0xB8,,Error
2.903820000000000,0x0B,Error,Error
2.905070000000000,0xCA,,
2.906220000000000,0x81,,Error
2.907325000000000,0xDB,,
2.908420000000000,0xDD,Error,
2.909525000000000,0xFF,,
2.912155000000000,0xFF,,Error
2.914240000000000,0xFF,,Error
2.915355000000000,0xFF,Error,
2.916995000000000,0x77,,
2.918305000000000,0xFE,Error,
2.919450000000000,0xBD,Error,Error
2.920625000000000,0xA7,,Error
2.921750000000000,0x03,,Error
2.922850000000000,0xA5,,Error
2.923965000000000,0xF5,,
2.925305000000000,0xF6,,
2.926745000000000,0xFF,,Error
2.927855000000000,0xFF,Error,
2.929870000000000,0xFF,,
2.931040000000000,0xFF,Error,
2.932930000000000,0xDF,Error,
2.934035000000000,0x23,Error,Error
2.935155000000000,0x04,,Error
2.937090000000000,0x00,Error,Error
2.938225000000000,0x0C,Error,Error
2.939500000000000,0x5F,Error,Error
2.940640000000000,0x22,Error,Error
2.941765000000000,0x00,,Error
2.942870000000000,0x25,Error,Error
2.943975000000000,0x97,Error,
2.945220000000000,0x2F,Error,Error
2.946680000000000,0x86,,
2.947820000000000,0x49,,Error
2.948945000000000,0x00,Error,Error
2.950050000000000,0xA1,,Error
2.951150000000000,0x53,,
2.952245000000000,0xA1,,Error
2.953440000000000,0x08,Error,
2.954555000000000,0xC0,,
2.955935000000000,0x77,,Error
2.957290000000000,0x6E,Error,
2.958435000000000,0xFF,,Error
2.959680000000000,0x2F,Error,
2.960775000000000,0x12,Error,Error
2.961880000000000,0xB5,,Error
2.963105000000000,0xED,,Error
2.964215000000000,0xF7,Error,
2.965490000000000,0xB5,,Error
2.966755000000000,0xFF,,Error
2.968835000000000,0xFF,,Error
2.969950000000000,0xFF,,
2.971230000000000,0xEF,,
2.972390000000000,0xFF,,Error
2.973620000000000,0xF6,,
2.974845000000000,0xFF,,
2.976120000000000,0xFF,,Error
2.977655000000000,0xEF,Error,
2.979155000000000,0xFE,Error,Error
2.980265000000000,0x50,Error,Error
2.981435000000000,0x84,Error,
2.982575000000000,0x2A,Error,Error
2.983675000000000,0xFD,Error,
2.984845000000000,0xDF,Error,
2.986520000000000,0xFF,,
2.987615000000000,0xFF,Error,Error
2.989385000000000,0xD1,,
2.990680000000000,0xFF,,Error
2.991930000000000,0x7B,,
2.993075000000000,0xB4,Error,Error
2.994200000000000,0x44,Error,Error
2.995300000000000,0x00,Error,Error
2.996530000000000,0x00,Error,Error
2.998250000000000,0x02,,Error
2.999360000000000,0x00,Error,Error
3.000460000000000,0x00,Error,Error
3.001670000000000,0x08,Error,Error
3.002950000000000,0x01,,Error
3.004050000000000,0xFA,,Error
3.005350000000000,0xBB,,Error
3.006590000000000,0xA3,,
3.007745000000000,0xB7,Error,
3.008890000000000,0xD9,Error,
3.010245000000000,0xEB,,Error
3.011350000000000,0xD1,Error,
3.012460000000000,0xA9,,Error
3.013585000000000,0x14,Error,Error
3.014690000000000,0x26,,Error
3.015810000000000,0x00,Error,Error
3.016945000000000,0xC0,Error,Error
3.018330000000000,0x1A,,Error
3.019470000000000,0x04,,Error
3.020750000000000,0x00,Error,Error
3.021895000000000,0x25,,
3.022995000000000,0x54,Error,
3.024135000000000,0xBA,Error,
3.025250000000000,0xDF,Error,
3.026950000000000,0xFF,,Error
3.029035000000000,0xFF,,Error
3.030150000000000,0xFF,Error,
3.031490000000000,0xFF,,Error
3.032630000000000,0xF9,,
3.034225000000000,0xFF,,Error
3.035330000000000,0xFF,,Error
3.037370000000000,0xFF,,Error
3.038895000000000,0xEF,Error,
3.040200000000000,0xC1,,Error
3.041330000000000,0x00,,Error
3.042520000000000,0x52,Error,
3.043620000000000,0xEB,,Error
3.044750000000000,0xFF,Error,
3.046745000000000,0xFF,,
3.047840000000000,0x89,Error,Error
3.049145000000000,0xA0,Error,Error
3.050260000000000,0x6A,,Error
3.051385000000000,0x16,,
3.052500000000000,0xD9,Error,
3.053620000000000,0xB4,,
3.055055000000000,0xEF,Error,Error
3.056360000000000,0x06,Error,Error
3.057675000000000,0x77,,
3.058820000000000,0x95,,
3.060210000000000,0x85,,Error
3.061455000000000,0x0D,,Error
3.062625000000000,0x00,Error,Error
3.063805000000000,0x00,Error,Error
3.064960000000000,0x00,Error,Error
3.066085000000000,0x26,,
3.067215000000000,0x21,Error,Error
3.068340000000000,0x00,Error,
3.069610000000000,0xA0,Error,
3.071065000000000,0xBB,Error,
3.072315000000000,0x7F,Error,
3.073455000000000,0xFF,,Error
3.074565000000000,0xF7,,
3.075745000000000,0x7F,Error,Error
3.076995000000000,0xDE,,Error
3.078650000000000,0xFF,,Error
3.080215000000000,0x25,,Error
3.081315000000000,0x14,,Error
3.082480000000000,0xD8,Error,
3.083640000000000,0xED,,
3.084755000000000,0xFE,Error,
3.085940000000000,0x3B,Error,Error
3.087080000000000,0xEA,,
3.088440000000000,0xF9,,
3.090100000000000,0xFF,,
3.091195000000000,0xFF,,
3.093225000000000,0xFF,,Error
3.094525000000000,0xBF,Error,
3.095925000000000,0xF7,Error,
3.097385000000000,0xFF,Error,Error
3.098830000000000,0xDF,,
3.099925000000000,0x0B,,Error
3.101060000000000,0x9A,Error,Error
3.102175000000000,0xB1,Error,
3.103355000000000,0x7B,,Error
3.104485000000000,0xE5,Error,
3.105705000000000,0xFF,,Error
3.107580000000000,0x0C,Error,Error
3.108700000000000,0x22,,Error
3.109810000000000,0xA8,Error,
3.111205000000000,0xFF,,
3.112500000000000,0xBF,Error,
3.113690000000000,0xDF,,
3.115020000000000,0xDB,,
3.116560000000000,0x77,,
3.117700000000000,0xD7,,
3.118875000000000,0xDF,,
3.119990000000000,0x60,Error,Error
3.121190000000000,0x02,,Error
3.122430000000000,0xA4,,Error
3.123550000000000,0xC4,,Error
3.124740000000000,0x01,,Error
3.125900000000000,0x06,,
3.127095000000000,0x6F,,Error
3.128205000000000,0x90,Error,
3.129490000000000,0xE0,Error,Error
3.130590000000000,0xDB,,Error
3.131710000000000,0xDF,Error,Error
3.132820000000000,0xEF,Error,
3.134390000000000,0xFF,,Error
3.135515000000000,0xFF,Error,
3.137515000000000,0xFF,,Error
3.139205000000000,0xF7,Error,
3.140300000000000,0x9A,Error,
3.141410000000000,0xA9,Error,Error
3.142520000000000,0xD5,,
3.143725000000000,0xB5,Error,Error
3.144880000000000,0xFF,Error,
3.146890000000000,0xFF,,
3.147985000000000,0xFF,,
3.150015000000000,0xFF,,
3.152105000000000,0xFF,,
3.153210000000000,0xFF,Error,
3.155225000000000,0xFF,,Error
3.156580000000000,0xBD,,Error
3.157860000000000,0x08,,Error
3.159220000000000,0x20,,Error
3.160335000000000,0x00,Error,Error
3.161495000000000,0x04,,Error
3.162600000000000,0x4A,Error,Error
3.163700000000000,0xA8,Error,Error
3.164825000000000,0x13,,Error
3.166075000000000,0x77,,
3.167220000000000,0x95,,
3.168990000000000,0xE9,,Error
3.170105000000000,0xB5,,Error
3.171230000000000,0x52,,Error
